subject,drift,bound,start,nondecision
101,-0.0991780825093036,1.2627360791463738,0.09261137922332133,0.4990111118287387
102,0.04360137329697776,1.5603954077397701,0.009084937160809759,0.49832664329810494
103,0.180848959035162,1.6875954132577888,-0.12449491998299173,0.49775348355677973
104,1.3442792645534678,1.958219152718684,-0.43529838566342693,0.4908278128593571
105,0.2822754005715593,1.5134120741201447,-0.11273070036839217,0.4980413528943222
106,0.926292777218479,1.430996548484236,-0.27389251522812047,0.4995882413488862
107,0.4622799669246047,1.5978706623390724,-0.1465431288707115,0.4997409144773485
109,0.41867005358204384,1.461296862735634,-0.16250327352611285,0.49743638332165585
110,0.8614860340045695,1.9885468097527677,-0.40651970178899166,0.49858942512105975
112,0.10857092495452887,1.2979036624420164,-0.08548807553279376,0.4979132836181738
114,0.052857607106650065,1.4767391425647258,-0.033254495921543906,0.19859249288986194
115,0.021413017693280904,1.0549794100745047,0.008941474264577387,0.49529746911795564
117,0.6777250251926182,1.368046184105778,-0.1905203421728947,0.49762763020402134
119,-0.21260026450615013,1.6407940599725261,0.09038140007535063,0.49766063147823836
123,-0.03542170445554739,1.1692083299924267,0.029788986825450614,0.49935803654639366
127,0.03664495456244348,0.9859177290389471,-0.027300254242084068,0.11596295606477322
129,0.1052998268853071,1.53116208947203,-0.07693694923207471,0.4970613029871961
130,0.3151400746616945,1.445814648081207,-0.06108901429889029,0.48840537966271963
202,0.5440472126049584,1.5441592229604526,-0.12192737853409419,0.49779386059483105
203,1.0817531885812937,2.0,-0.49025378199721603,0.43115708185403934
204,0.078396161181653,1.5403345385637155,0.01709259528312952,0.4993035379324484
207,0.28976320243943116,1.619432857172017,-0.11104749527985813,0.4954436723013279
209,0.08343030975166423,1.4564764774860512,-0.018180460195713535,0.4919983933532209
210,0.136626954539841,1.5643013830372905,0.005136650502804408,0.4967470098229144
211,-0.054921778836281715,1.5475379746057323,0.008838949431350152,0.4969734178368195
212,-0.05890922957246784,1.566354526445543,-0.00513726610054226,0.49522377298520637
213,1.7636438104639305,2.0,-0.5196563818762238,0.4997288023940794
214,0.5542000173031306,1.518999661754492,-0.23956275477158534,0.49901171269465316
215,0.1358813400814419,1.3090734584594699,-0.08731211999105311,0.4960692903926316
216,0.06630266221518274,1.3262999678461311,-0.1293908580773758,0.49840004336823773
217,0.39190143509338904,1.564871717057893,-0.10200304999158352,0.4959221687340635
218,0.03181065443276832,1.3724895672719253,-0.04559725206498584,0.49653560823757237
219,-0.2334906851988902,1.5669797721310332,0.0895267225044222,0.49444557265508027
221,0.02933642753402084,1.5159382942830537,-0.08639199781701778,0.1835158257408313
222,0.29509488521258015,1.6196481674955467,-0.15769428502281801,0.49615577351707574
223,-0.06611850596887776,1.4504496372244897,0.08066695308548066,0.4970828815626256
224,0.21940821004085717,1.5749769702034353,-0.05903350918338238,0.49247549378298505
401,1.4518701219376813,1.4961969962357207,-0.4115342125939261,0.4971096011179023
402,0.17165586363385862,1.219221224272716,-0.056118287781918234,0.49758679256335364
403,0.06010649483310498,1.4519527511256585,-0.006486663025410788,0.49983600249631255
404,0.09804891307270873,1.0566495979968873,-0.041102627222465854,0.4997331438634215
407,0.6548262908102851,1.5587734308736527,-0.1896567090182546,0.4999545218680787
411,0.5887946077503178,1.5592572003324099,-0.16838560666805133,0.49683142279333514
412,0.8452710900820237,1.5553653138812937,-0.27899151325993793,0.4979731927525037
413,0.28220334780443534,1.2941684844781445,-0.1281749501586588,0.4989627187756239
414,0.43663445738628115,1.1137614541851595,-0.16739781006220833,0.49877672455547317
415,-0.08955571174309239,1.1909235077840876,0.03082119086590414,0.49688365929520156
416,0.02248967006939181,1.3803125233927336,0.007924843356134482,0.4983346351670871
417,0.026595084241845014,1.6131580588208685,-0.051125406227160664,0.4937840580315832
418,1.2909988688137026,1.6398169262235371,-0.38112012034951603,0.49504669461001666
419,0.6046027535434608,1.2273384052275065,-0.13133982690264334,0.49780665478505487
420,0.7242849458396973,1.7304388990529735,-0.2727881681466588,0.4960689028806499
425,1.1287050603189175,1.7325229869266183,-0.29675237855144915,0.4990853946810191
426,0.2344792246621897,0.987350318378742,-0.07030584641891924,0.4953376243595467
428,0.7640202788168172,1.48176834790396,-0.27506458791832594,0.4980727271300232
429,-0.21075030187211563,1.4441105360658562,0.07001753297568918,0.49967013399023286
431,-0.4797728890914166,1.631921844763238,0.12102791142586132,0.49912553471193266
432,0.032958515936309,1.6149343963621645,-0.03252127941267285,0.4991686487661962
433,0.34129689591487666,1.1941462961347644,-0.11717910112064606,0.49766086345237326
435,0.24577946793697894,1.5995780203737981,-0.06770170042181914,0.4978292468597212
437,0.5026651940056153,1.3506326852114925,-0.10867994588610702,0.49807599954791987
